2026-04-09 06:06:21.961+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Master compute iteration 2 of 20 :: Finished
2026-04-09 06:06:21.961+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Compute iteration 3 of 20 :: Start
2026-04-09 06:06:21.968+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 3 of 20 25%
2026-04-09 06:06:21.971+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 3 of 20 50%
2026-04-09 06:06:21.972+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 3 of 20 75%
2026-04-09 06:06:21.972+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 3 of 20 100%
2026-04-09 06:06:21.972+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Compute iteration 3 of 20 :: Finished
2026-04-09 06:06:21.973+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Master compute iteration 3 of 20 :: Start
2026-04-09 06:06:21.974+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Master compute iteration 3 of 20 100%
2026-04-09 06:06:21.975+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Master compute iteration 3 of 20 :: Finished
2026-04-09 06:06:21.975+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Compute iteration 4 of 20 :: Start
2026-04-09 06:06:21.980+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 4 of 20 25%
2026-04-09 06:06:21.981+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 4 of 20 50%
2026-04-09 06:06:21.983+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 4 of 20 75%
2026-04-09 06:06:21.983+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 4 of 20 100%
2026-04-09 06:06:21.984+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Compute iteration 4 of 20 :: Finished
2026-04-09 06:06:21.984+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Master compute iteration 4 of 20 :: Start
2026-04-09 06:06:21.984+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Master compute iteration 4 of 20 100%
2026-04-09 06:06:21.984+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Master compute iteration 4 of 20 :: Finished
2026-04-09 06:06:21.985+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Compute iteration 5 of 20 :: Start
2026-04-09 06:06:21.987+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 5 of 20 25%
2026-04-09 06:06:21.988+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 5 of 20 50%
2026-04-09 06:06:21.989+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 5 of 20 75%
2026-04-09 06:06:21.990+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 5 of 20 100%
2026-04-09 06:06:21.990+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Compute iteration 5 of 20 :: Finished
2026-04-09 06:06:21.991+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Master compute iteration 5 of 20 :: Start
2026-04-09 06:06:21.991+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Master compute iteration 5 of 20 100%
2026-04-09 06:06:21.991+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Master compute iteration 5 of 20 :: Finished
2026-04-09 06:06:21.991+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Compute iteration 6 of 20 :: Start
2026-04-09 06:06:21.996+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 6 of 20 24%
2026-04-09 06:06:21.997+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 6 of 20 49%
2026-04-09 06:06:21.998+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 6 of 20 75%
2026-04-09 06:06:21.998+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 6 of 20 100%
2026-04-09 06:06:21.998+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Compute iteration 6 of 20 :: Finished
2026-04-09 06:06:21.999+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Master compute iteration 6 of 20 :: Start
2026-04-09 06:06:21.999+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Master compute iteration 6 of 20 100%
2026-04-09 06:06:21.999+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Master compute iteration 6 of 20 :: Finished
2026-04-09 06:06:22.000+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Compute iteration 7 of 20 :: Start
2026-04-09 06:06:22.002+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 7 of 20 24%
2026-04-09 06:06:22.003+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 7 of 20 50%
2026-04-09 06:06:22.004+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 7 of 20 75%
2026-04-09 06:06:22.004+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 7 of 20 100%
2026-04-09 06:06:22.005+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Compute iteration 7 of 20 :: Finished
2026-04-09 06:06:22.005+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Master compute iteration 7 of 20 :: Start
2026-04-09 06:06:22.005+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Master compute iteration 7 of 20 100%
2026-04-09 06:06:22.006+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Master compute iteration 7 of 20 :: Finished
2026-04-09 06:06:22.006+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Compute iteration 8 of 20 :: Start
2026-04-09 06:06:22.008+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 8 of 20 24%
2026-04-09 06:06:22.010+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 8 of 20 49%
2026-04-09 06:06:22.010+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 8 of 20 74%
2026-04-09 06:06:22.011+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 8 of 20 100%
2026-04-09 06:06:22.011+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Compute iteration 8 of 20 :: Finished
2026-04-09 06:06:22.012+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Master compute iteration 8 of 20 :: Start
2026-04-09 06:06:22.012+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Master compute iteration 8 of 20 100%
2026-04-09 06:06:22.012+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Master compute iteration 8 of 20 :: Finished
2026-04-09 06:06:22.013+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Compute iteration 9 of 20 :: Start
2026-04-09 06:06:22.014+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 9 of 20 24%
2026-04-09 06:06:22.015+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 9 of 20 50%
2026-04-09 06:06:22.016+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 9 of 20 75%
2026-04-09 06:06:22.016+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 9 of 20 100%
2026-04-09 06:06:22.017+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Compute iteration 9 of 20 :: Finished
2026-04-09 06:06:22.017+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Master compute iteration 9 of 20 :: Start
2026-04-09 06:06:22.017+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Master compute iteration 9 of 20 100%
